	id	text	hashtags
347	1461040890999308290	b'@C_Shangchi @AltcoinDailyio Create hi Dollar account and claim 1 free hi token every day currently worth US$1.20.\\n\\nInvite friends and earn 50% of their earnings.\\n\\nUse my invite code below when signing up:\\n\\nLink: https://t.co/FPRuJbjHZE\\n\\U0001f449 Code: QekaQ'	[]
348	1461040734312615943	b'RT @Perthx724: Movie W/@riserver \\n- Mark of the devil 31/10 \\n- The Old Ways 31/10\\n- Victor Frankenstein 10/11\\n- Loki 6ep. 11/11\\n- Captain M\\u2026'	[]
349	1461040405839970308	b'Movie W/@riserver \\n- Mark of the devil 31/10 \\n- The Old Ways 31/10\\n- Victor Frankenstein 10/11\\n- Loki 6ep. 11/11\\n- Captain Marvel 12/11\\n- Ironman 12/11\\n- jungle cruise 13/11\\n- ShangChi 13/11\\n- Ironman2 14/11\\n- Thor 14/11\\n- The Avengers 14/11\\n- Ironman3 16\\n- The day of the lord 18'	[]
350	1461035824380788746	b'@Bosslogic @wongrel @SimuLiu @shangchi The movies is astonishing \\u270c\\U0001f3fd\\u270c\\U0001f3fd\\u270c\\U0001f3fd'	[]
351	1461033461825875968	"b""@JethroGann Same. I'm not really interested in the MCU anymore, already skipped a few (incl. the Spider-Mans) and hmm, yawn. Loki was cool, Wanda had a good start, but then \\U0001f644. Falcon was a mediocre movie blown up to a series. Haven't seen Eternals and ShangChi. \\U0001f481\\U0001f3fb\\u200d\\u2642\\ufe0f\\n\\nStrange 2 could get cool."""	[]
352	1461033168547377153	b'Too far China. ShangChi is great. https://t.co/EqdoIHX5at'	[]
353	1461032310829371393	"b""Ahhh just finished watching @shangchi!!! The best shuta can't wait to post for spoilers tomorrow huhu 100/10\\U0001f499\\U0001f62d"""	[]
354	1461032127529558018	b'live-action avatar tlab remake with shangchi quality of execution please \\U0001f647\\u200d\\u2640\\ufe0f\\U0001f643'	[]
355	1461031842505793545	b'If eternals wasn\\u2019t trying to be funny it wouldve be good atleast Shangchi or iron man good imo BUT a giant celestial coming out the ocean Shouldve had a bigger impact than whats going on with dr.strange/spiderman.'	[]
356	1461031285615333379	"b""we just watched @shangchi &amp; the legend of the ten rings !! can't get over how incredible it is! top tier *chef's kiss* i loved it so much \\U0001f62d\\U0001f4af"""	[]
357	1461030544997715973	b'@PokiriRayudu I never thought shangchi would be my favourite mcu movie'	[]
358	1461030507517411331	b'Okay i need to watch shangchi'	[]
359	1461029363315576840	b'@C_Shangchi @MXStoken good'	[]
360	1461029075796082692	b'shangchi is the best movie I have seen in a long time. I have to keep pausing it because I either am getting too excited or crying. Much love @SimuLiu @awkwafina'	[]
361	1461028701294903299	b'@PokiriRayudu Top 5 Marvel Films For Me\\n\\nThor RagnaRock\\nInfinity War\\nThe avengers\\nCaptain America winter Soldier\\nShangchi'	[]
362	1461028404132659201	b'shangchi &gt; deadpool &gt; the avengers'	[]
363	1461028388932489217	b'RT @ErickEsteban: If you\\u2019ve seen @shangchi then you may recognize that my friend Kunal had the same reaction to Wong coming through the mag\\u2026'	[]
364	1461026268435025921	b'@shangchi @disneyplus What a fantastic movie.. Completely blown away \\U0001f929\\U0001f929\\U0001f44c'	[]
365	1461026095021445121	b'@raindr15art As a Chinese I have to say the mandarin lines in shangchi sound a lot like original English lines translate back to mandarin \\U0001f602'	[]
366	1461026016327987204	b'What a wonderful movie it is.. Not expected this good \\U0001f929 https://t.co/7tLxjcAZ3n'	[]
367	1461025167375753225	"b""@ThinkDIGGITYDAN @Galaxygamerone @shangchi Wasn't interested much and was way surprised how good it was."""	[]
368	1461024917420494855	b'Good lord just finished @shangchi and @SimuLiu  knocked it out of the park. Not to be overshadowed by @awkwafina who is becoming one of my favorites.  \\n\\nI was so nervous with shang chi being one of my favorite lesser known characters. Excited to see more'	[]
369	1461024787644305412	b'@jrobb250 @Galaxygamerone @shangchi Agreed, one of the better Marvel movies'	[]
370	1461024330741997576	b'Shangchi hands down \\U0001f44f\\U0001f44f\\U0001f44f https://t.co/2IBopmNJry'	[]
371	1461024239386038282	"b""@Galaxygamerone @shangchi It's good."""	[]
372	1461023115593469954	b'RT @GOT7Stream_th: Never Gonna  Come Down on Spotify chart Thailand [2021.09.02]\\n\\nno.98  ~  10,028 (new)\\U0001f389 @marktuan\\n\\n\\u0e41\\u0e21\\u0e48\\u0e19\\u0e01\\u0e44\\u0e17\\u0e22\\u0e44\\u0e21\\u0e48\\u0e40\\u0e04\\u0e22\\u0e17\\u0e33\\u0e43\\u0e2b\\u0e49\\u0e1c\\u0e34\\u0e14\\u2026'	[]
373	1461023043212435458	b'Time to finally watch @shangchi'	[]
374	1461021587189252099	b'@C_Shangchi @AltCryptoGems Hey!Have you heard of @RocketZilla_Chat the new hype token? \\U0001f4b8Just Hold 250 million $ROZ tokens, 14% of each transaction will automatically convert to ETH.\\n \\n\\U0001f9beExperienced Team \\n\\U0001f4a5Super Hype community\\n\\u2600\\ufe0fAwesome future concepts\\n\\nhttps://t.co/bUIOOv2jRw\\n\\nhttps://t.co/G94thjMiU3'	[]
375	1461020540404072451	b'Top 5 Marvel Films For Me\\n\\nThe Avengers \\nThor RagnaRock\\nInfinity War\\nCaptain America The First Avenger\\nShangchi\\n\\nReply Yours'	[]
376	1461020037913866243	b'RT @BonettiCrypto: @C_Shangchi @AltCryptoGems @HoodProtocol\\U0001f4f1\\n\\nAll in one App with gaming, marketplace, news and launchpad\\U0001f51d\\n\\nIntuitive walle\\u2026'	[]
377	1461019380448260098	"b""time to watch Shangchi!!! pls shout at me if the boys ever post that they've arrived already shshsjdj"""	[]
378	1461019119826849792	b'Check out Shang-Chi and The Legend of The Ten Rings on Disney+ Hotstar! https://t.co/hDwoqioGej'	[]
379	1461016756202479623	b'@ronnychieng was really in @shangchi I always thought he was joking \\U0001f602\\U0001f602\\U0001f602'	[]
380	1461015506165530624	b'wait..  i just realised there\\u2019re 2 casts from crazy rich asians in shangchi!?!?'	[]
381	1461013701906112514	"b""@C_Shangchi @AltCryptoGems Let's get that awareness up for Gerty!\\n\\nhttps://t.co/OjYckEjGcq"""	[]
382	1461013240171966470	b'Catching up on my @MarvelStudios movies watch Shang-Chi and the Legend of the Ten Rings @shangchi'	[]
383	1461011519479574534	b'The live action Cowboy Bebop trio are charming together as a ~found family~ and it made for a few nights of fun, casual viewing for me! But I feel the Twit economy prizes dunks over everything else so I\\u2019m going to mute it, as I muted Eternals, and ShangChi, and'	[]
384	1461008614768922633	"b""@rejectedjokes @rolopez42 @shangchi @zachcherrygmail @SimuLiu Been shouting from the proverbial rooftops since September how awesomely gorgeous this movie is.\\n\\nI'll make sure to tweet ya directly next time. ;) https://t.co/r6FEG2dBEx"""	[]
385	1461006379469185034	"b'""More""? I wanted nothing to do with this from the get-go. Blocked and bye. https://t.co/YttDBlRdgR'"	[]
386	1461006242583695361	b'@kanthalaraghu Red notice, no time to die, shangchi: 7hrs \\n\\n1hr break\\n\\n1hr work \\n\\nSorted schedule made by me for you \\U0001f4af \\U0001f602'	[]
387	1461005244834271236	"b""@JUSTSPLUFIC @Alex_Houseof308 This won't be disappointing trust me\\nEverybody's hyped cos we've seen WandaVision, Loki series, ShangChi, Venom2 and they are all connected, this spiderman movie is a big piece of the puzzle. You'll love it though"""	[]
388	1461003909627973632	"b'@badtameezalex shangchi  going  like  ""43... 50""  bc  saam  daam  dandh  bhed'"	[]
389	1461003304281034759	"b""As much as I like the idea of shangchi  I didn't really jump at the idea of seeing it in  cinemas \\n\\nI'll download 720p and rest"""	[]
390	1461002895906656261	b'RT @robertluvbot: SHANGCHI DELETED SCENES?! https://t.co/D9yaL4ekud'	[]
391	1461002019439714312	b'RT @walmartbucky: kingo  would  be  standing  by  himself  with  his  hands in  his  pockets  and  shangchi  would  come  up  to  him  and\\u2026'	[]
392	1461000725127860224	"b""@a_fresh_shinobi MCU is getting more interesting, I never thought I will be this much glued to MCU after endgame but after Loki, Shangchi and then this, it's getting much more intense."""	[]
393	1460999348448227331	"b""RT @Ram10_45: ShangChi is a good action movie don't know why so much negativity about the movie even kannada dubbing is good"""	[]
394	1460998986999873538	b'shangchi, eternals, venom II, spiderman no way home \\U0001f62d 2021 marvel movies the best'	[]
395	1460998221350637568	b'Done watching Shangchi and The legends of the ten rings.'	[]
396	1460996990532214791	b'@shilang68192355 @C_Shangchi Best \\U0001f525\\U0001f525\\U0001f525'	[]
397	1460996493633069063	b'@Lilian51732556 @C_Shangchi Best \\U0001f525\\U0001f525\\U0001f525'	[]
398	1460996281015455748	b'@travelingpaper yossssss marvel latest movie\\nhttps://t.co/m2lkZLgSdK'	[]
399	1460996029491425286	b'@TarunRajKumarAA \\U0001f602black widow, shangchi, eternals ki 400 kuda rala, captain Marvel ke 1.1 billion before covid , ippudu market ki antha ravu.'	[]
400	1460995273140756488	b'RT @LaylaPollard7: Also we watched a film a couple of days ago. As with most films, it was an excellent opportunity to snore. But there wer\\u2026'	[]
401	1460994019798835202	b'WTF THEY REMOVED SHANGCHI EMOJIS \\U0001f62d\\U0001f62d\\U0001f62d\\U0001f62d'	[]
402	1460993820045164551	"b""@NicoleTheVol If you haven't seen @shangchi I highly recommend it. It leads into the next phase."""	[]
403	1460992991989018638	b'@SimuLiu @OldSpice @shangchi Advertisements with major Hollywood stars are now basically indistinguishable from old Nostalgia Critic and AVGN skits from the 2000s.\\n\\nFor better or for worse, the nerds have won the culture wars.'	[]
404	1460991836500103176	b'kingo  would  be  standing  by  himself  with  his  hands in  his  pockets  and  shangchi  would  come  up  to  him  and  shove  xer  hand  in  his  pocket  until  he  holds  it'	[]
405	1460991123472597000	b'1/ @shangchi \\u2019s opening fight scene looks like a cheap copy from hack\\u2019n slash classic @DynastyWarriors'	[]
406	1460987192868843526	b'RT @BrianScottLang: ShangChi was trained as a kid to be more like his dad but was just as loving and soft as his mom and Xialing was shunne\\u2026'	[]
407	1460986151330885647	b'@Rewardsuwu @Filsburg @JonestheG @Variety There was nothing concrete. Maybe a line that hinted at 3 spidermen being there but we got nothing. All speculation and everything people could be pointing out could be different. It could be doc strange hitting lizard or even shangchi as it looks like Peter had rings \\U0001f937\\u200d\\u2642\\ufe0f'	[]
408	1460986020808171524	"b""ShangChi is a good action movie don't know why so much negativity about the movie even kannada dubbing is good"""	[]
409	1460985627923595269	"b""@v444violet the fight scenes in shangchi were good and I haven't watched eternals either"""	[]
410	1460984234647207937	b'I figured out why I loved and enjoyed @shangchi so much. The only thing I saw about the movie was the poster. I didn\\u2019t see the trailer or that many of screenshots. When I watched the movie last Friday, I was just so shocked of how much I loved the movie! It\\u2019s just so good! https://t.co/uTymDMR1CU'	[]
411	1460983124762976258	b'the shangchi macguffin bracelets are just an excuse to make worse action. the bus scene was the best part of the movie and you could physically feel the creativity drain the longer the movie went on'	[]
412	1460981389067759620	"b""I'm glad Shangchi didn't force a romance between Shaun and Katy. This is a coming of age story about him owning his past and taking responsibility for his future.\\n\\nThat said, I do think there are hints about a romance. This deleted scene proves it: https://t.co/sMlp322b9s"""	[]
413	1460978924729425921	b'OKAY BUT SHANGCHI AND KATY REMIND ME OF IKSONG'	[]
414	1460978102553624578	"b'cw // spoiler\\n\\nwhen shangchi said ""im not gonna leave you again""\\n\\n\\U0001f97a\\U0001f97a\\U0001f97a\\U0001f97a\\U0001f97a\\U0001f494\\U0001f494\\U0001f494\\U0001f494\\U0001f494\\U0001f494\\U0001f494\\U0001f494\\U0001f494 DAMN BRO'"	[]
415	1460977677712576512	"b""might rate eternals higher than shangchi but both are different in terms of complexity ... i wouldnt probably rewatch eternals that often because it is too complicated but i would rewatch shangchi multiple times because it's a pretty light movie. so ... both are different."""	[]
416	1460977537912242184	b'AHHH SHANGCHI IS SO GOOD'	[]
417	1460976991511801865	b'shangchi playlist \\U0001f60d'	[]
418	1460975963651645443	b'@ScottWx_TWN @shangchi @SimuLiu @awkwafina @wongrel I do that sometimes when a movie is just wow I felt like that about 007 movie No Time to Die.'	[]
419	1460975416034803713	b'@C_Shangchi @emma_doube \\U0001f525MetaZilla\\U0001f525\\n\\n\\u2705DEV DOXXED \\n\\u2705CMC  \\n\\u2705Billboard in Times Square NYC \\n\\u2705Stealth launched from $500 MCAP to $3.1 Million at ATH \\n\\n\\U0001f3ae MetaZilla will be disrupting the gaming space \\n\\n\\U0001f5125% Liquidity\\n\\U0001f4ca5% Marketing\\n\\n0x0d4992e48278aa7f7c915f820743d9fab7fea713\\n\\nTG: OfficialMetaZilla'	[]
420	1460974593343062019	"b""nope NOPE IM TAKING IT BACK THE MORE I REWATCH SHANGCHI THE MORE IT JUST PROVES NA IT'S THE BEST MARVEL MOVIE TO EVER EXIST I SAID WHAT I SAID POTANGINANG PERIOD https://t.co/EbHga9SToI"""	[]
421	1460974400862400521	b'@ThatKevinSmith @marcbernardin @SpiderManMovie @shangchi @TheEternals I really think it\\u2019s venom and morbius with him at the end of the trailer'	[]
422	1460972416553734145	b'@blackkororo Man is literally naked Shangchi and your gonna be shocked there is Chinese dialogue?'	[]
423	1460971656185319428	b'shangchi iron fist spiderman deadpool starlord nebula are my fave marvel characters'	[]
424	1460971424760299523	b'@TarunRajKumarAA Black widow, eternals, shangchi edi 80 million datala. Maybe spidey 120 ravochu'	[]
425	1460969158305140744	b'Eternals and Shangchi movie links pleaseee'	[]
426	1460967787371896836	b'@datara90 Hm. I have yet to see that and ShangChi, so have a lot of catching up to do. Only caught up on DisneyPlus.'	[]
427	1460967028123062273	b'@SimuLiu @shangchi @SimuLiu Sequel: Shang Chi &amp; The Agents Of Atlas. Shang Chi has a love triangle between Katy &amp; Venus. Katy is jealous of Venus because Venus has a crush on Shang, but Shang reveals he is attracted to Katy right from the start!!!! *squeals!*'	[]
428	1460966606570332166	b'@SimuLiu @shangchi @SimuLiu If Shang Chi ever hooks up with like Wanda or Captain Marvel or any of the Dora Milaje i think would be deep down jealous &amp; heartbroken.'	[]
429	1460966286737895429	b'I can\\u2019t believe I watched Shangchi with no subtitles only to understand like 9 lines in Chinese at most'	[]
430	1460965981967163394	"b""@eringrace789 @SimuLiu @shangchi Im rooting for Katy and Shang Chi ship. Katy is like the MJ to Shang-Chi's Peter."""	[]
431	1460964211022913543	"b""@SimuLiu @shangchi @SimuLiu I LOVE SHANG-CHI &amp; KATY SHIP!!!! I kinda see myself in Katy, she's like a Studio Ghibli style heroine! I think Katy is the MJ to Shang-Chi's Peter. No offense to Phillipa Soo, but you &amp; @awkwafina have more chemistry!"""	[]
432	1460964004524822536	b'shangchi recommended \\U0001f91d\\U0001f3fb'	[]
433	1460962511717482498	b'Check out Shang-Chi and The Legend of The Ten Rings on Disney+ Hotstar!\\n https://t.co/hyl5UuRw9s'	[]
434	1460961703454076936	"b""@bIuesundae i keep seeing druig edits on my fyp tiktok lmfao so it got me wondering about the movie and most of my friends said its a decent movie and it's not as good as shangchi"""	[]
435	1460960339994968068	"b""@Bosslogic @wongrel @SimuLiu @shangchi Can I make this my phone's wallpaper now? So gorgeous!"""	[]
436	1460960094800080900	"b""@TomHoIIand2O13 I'm ShangChi rings, count me in"""	[]
437	1460959064930750465	b'@pradeep7878 watch shangchi'	[]
438	1460958012877717504	"b""@strongsoo12 haven't watched shangchi or the eternals and i feel like im missing out on nothing https://t.co/KtYz7JlnUU"""	[]
439	1460957973661241344	b'not bad.\\n\\nCheck out Shang-Chi and The Legend of The Ten Rings on Disney+ Hotstar!\\n https://t.co/DwQwOE3Lk1'	[]
440	1460957275028295680	b'@Marvel @shangchi fuck you marvel\\uff0cjust fuck you'	[]
441	1460955960751525888	b'RT @VC_L1130: The Xu\\u2019s are such visuals\\U0001f927\\nAlso, this is a very Asian family photo, with the parents at the back and the kids in front\\n #Shan\\u2026'	[]
442	1460954071116959751	b'does anyone have shangchi and xialimg scenepacks?'	[]
443	1460952375179374595	b'@woosdery rate shangchi btw'	[]
444	1460951209972535301	b'@andyparkart @MarvelStudios @disneyplus @Paul_Bettany @_JulianHilliard Andy are we getting a book for Shangchi as well?'	[]
445	1460950814479065105	"b""@maddisondesigns @SimuLiu \\U0001f633 dude they're still making them for every movie/show, unfortunately because of pandemic delay they're slower release there's one for Wandavision, TFAWS, Loki, BlackWidow so surely Shangchi will be too!"""	[]
446	1460947582746861571	b'The takeaway message from this incredibly detailed breakdown and reality check of the bus scene in @shangchi Legend of the Ten Rings....public transport gets its time to shine! https://t.co/cyvwe9dzzv'	[]
447	1460947447329349639	b'I\\u2019m watching Shangchi rn, see y\\u2019all in an hour'	[]
448	1460947296137322503	b'Watching @shangchi on @disneyplus https://t.co/dZYudzVTOK'	[]
449	1460942492384305152	b'SHANGCHI FINALLY IN HD DO I WATCH THAT OR START NOW WE ARE BREAKING UO'	[]
450	1460941722947661825	"b""RT @ParamountPics: @SonicMovie @shangchi Dr. Robotnik doesn't stand a chance against these ring masters."""	[]
451	1460941261146316812	b'RT @weta_digital: In Shang-Chi and the Legend of the Ten Rings, the rings themselves are a storytelling device representing the conflicting\\u2026'	[]
452	1460938235245326341	b'@luminywormy do u wnana watch shangchi'	[]
453	1460937835217768448	b'Finally watched @shangchi today! I was surprised that I cried because of Wenwu at the end.. \\U0001f62d he just missed his wife... @SimuLiu did so great as shangchi \\U0001f44d\\U0001f44d the fight scenes are so cool and the vfx went so smooth @falachenfala so pretty!!!! https://t.co/Ox86WWCUFC'	[]
454	1460936787690328064	b'Check out Shang-Chi and The Legend of The Ten Rings on Disney+ Hotstar! https://t.co/m0ctgNUOZc'	[]
455	1460935922648813571	b'word I can stop trying to bootleg it now https://t.co/tA6pV3ik4R'	[]
456	1460934836122963972	"b'RT @Ririsasy2: ""Did you get my postcard, the one with the dragon?""\\n""I Know which one.""\\nThis is their first conversation with only the two o\\u2026'"	[]
457	1460933019984924675	b'@Bosslogic @shangchi Dopest poster'	[]
458	1460932570674176007	b'@zkdleety @m0nk0y wanted to watch it in theater but :((( \\nbut yeah shangchi patha en irls frnd elarume theater la pakka sonanga why is that'	[]
459	1460927190036475906	b'gonna watch shangchi on disney+ https://t.co/VVCL5iDe1R'	[]
460	1460925824215891969	b'if not a scene where two characters are hanging onto each other\\u2019s hands and one of them tells the other to let go (endgame, shangchi) then this parallel. pay for my therapy marvel what the fuck https://t.co/ByxcNrjq2j'	[]
461	1460925590182064132	b'not me watching eternals and shangchi twice on theater \\U0001f970 https://t.co/jdMYLj0cDS'	[]
462	1460925377451233286	b'Just finished wathcing shangchi on disney+ worth to watch guys. Iknow im little bit late but its okay'	[]
463	1460925085032714245	b'RT @afiqmuhsin__: yo i got no motivation bro to do assignment. but after i watched the shangchi. the aunty who teach people to do archery s\\u2026'	[]
464	1460923998783508480	b'Imagine The8 cameo at Shangchi movie\\U0001f629'	[]
465	1460923142667333633	"b'yo i got no motivation bro to do assignment. but after i watched the shangchi. the aunty who teach people to do archery said ""when you have no aim, you shoot nothing"" (sumn like that), bro i think im more useless'"	[]
466	1460920516412252161	b'Hey @BMW thank you for sponsoring @shangchi \\nMakes it 1000% more interesting'	[]
467	1460919379307249675	"b""@shangchi Next time please talk to your father very well not to be coconut head. I can't Imagine the man to shout the arrow was sucked"""	[]
468	1460919295932878848	b'RT @NTFTTpod: Was watching old episodes of Nikita and look who shows up! @SimuLiu so cool to see your early roles and how you\\u2019re rocking Sh\\u2026'	[]
469	1461483269036253189	"b""RT @shangchi: Assemble! The perfect family movie night is here. Marvel Studios' Shang-Chi and The Legend of The Ten Rings is now on Digital\\u2026"""	[]
470	1461482490946850824	"b""RT @Marvel: Assemble! The perfect family movie night is here. Marvel Studios' @ShangChi and The Legend of The Ten Rings is now on Digital,\\u2026"""	[]
471	1461482342149677059	b'RT @WordOnFire: \\u201cThe best that we can do is to reflect the love of the Father to one another. Anything less than that is not enough.\\u201d\\n\\n@rac\\u2026'	[]
472	1461481086870077440	"b""@shangchi Don't waste your money. It sucks. Go watch Forbidden Kingdom for a better western kung fu movie!"""	[]
473	1461481037482143750	b'Finally watched @shangchi and as much as I love @SimuLiu, I was especially impressed by all the bad ass women in the movie. \\u2764\\U0001f409'	[]
474	1461480653514551299	b'RT @RealKhalilU: Empanadas &amp; one of my fav movies @shangchi \\U0001f525\\U0001f525 https://t.co/J5QI9TeI56'	[]
475	1461479342828134400	b'@JoeDC2021 crisis on infinite was crazy awesome glad to hear that your Friend enjoyed Shangchi its an very awesome very amazing movie'	[]
476	1461478592529973253	b'rewatching shangchi bec i was too sad last night to appreciate it now im on a shangchi brain rot ALSO THE TENSION ?!??!?!?! https://t.co/NWcwSohxxk'	[]
477	1461476814300360718	b'@JoeDC2021 it has a strong start what did your friend think of shangchi?'	[]
478	1461476468408479747	"b""@shangchi @disneyplus Honestly.... probably my favourite marvel movie so far. Or atleast top 3. So goooood! Great actors and great comedic timing. \\nIf Katy and Shang become romanticly involved im glad it didn't happen in the first movie. I appreciate seeing there love for each other done in this way."""	[]
479	1461476231631626241	b'@maximplanet @Marvel @shangchi No where at all did I say there were more women... so... kewl.'	[]
480	1461476065356890122	"b""RT @Marvfess: marv! baru nonton shangchi's assembled, for me this is one of the most emotional assembled episode i've ever watch and i cry\\u2026"""	[]
481	1461475945877889026	b'@gow7312 @Marvel @shangchi Thats what twitter is for. Discourse.'	[]
482	1461475869814235137	b'@RealKhalilU @shangchi Been craving empanadas- I have to get some tomorrow now. \\U0001f937\\U0001f3fd\\u200d\\u2640\\ufe0f\\U0001f924'	[]
483	1461475734912790530	b'@maximplanet @Marvel @shangchi The women were waaay more badass...'	[]
484	1461475382679547906	b'@shangchi This movie far exceeded my expectations.'	[]
485	1461475265033359365	b'RT @timbasaraba: Hey @nadamucho thanks for posting my @shangchi review just in time for the @disneyplus premier tonight at midnight https:/\\u2026'	[]
486	1461474109225943042	b'I have to watch this boring ass triggering movie about sexual violence for school but I WANT to watch shangchi and I have to write like 3 essays this weekend but at the same time I cant do bring myself to watch anything in my free time because beyond evil hyperfixation'	[]
487	1461474010399756294	b'@TheBattPro @shangchi @awkwafina @SimuLiu Omg i loved it \\U0001f970. And I don\\u2019t watch marvel  movies.\\nSo happy you got our Christmas card \\U0001f385\\U0001f3fd\\U0001f936\\U0001f3fc'	[]
488	1461472388688789513	"b""RT @Avengers: Assemble! The perfect family movie night is here. Marvel Studios' @ShangChi and The Legend of The Ten Rings is now on Digital\\u2026"""	[]
489	1461472205624295424	b'RT @__Kermz: ShangChi was really good. 8.5/10 Def recommend.'	[]
490	1461470874121355266	"b""RT @inhyuklee: MARVEL'S VOICES: IDENTITY #1: ASIAN AMERICAN AND PACIFIC ISLANDER HERITAGE VARIANT COVER \\nI drew a total of 9 covers, the se\\u2026"""	[]
491	1461470441525202946	b'@bugs314 @UniversalPics @mgmstudios @007 @Beyonce @ASP @fp_coalition @ASPCA @nokidhungry @GirlUp @girleffect @girlsalliance @WhenWeAllVote @TrevorProject @Florence_Pugh @WWF @NFB_voice @charitywater @LilNasX @ColumbiaRecords @LGBTfdn @LALGBTCenter @LGBTCenterNYC @LGBTHM @lgbtqnation @BritLGBTAwards @billieeilish @shangchi @Disney @Marvel @Kevfeige @Adele @sonymusic @awkwafina @MKMovie @MortalKombat @SimuLiu @gipsykings @elektrarecords @RedCross @ObamaFoundation @LJFamFoundation @Refugees ...and @big9nasty who has the best line...'	[]
492	1461469770872541186	b'HAPPY BIRTHDAY DOCTOR STRANGE\\nSometimes those closest to the birthday celebrant know best what the perfect gift is \\u2026 in this case, for those in Los Angeles, @comicconla will be hosting @wongrel who portrays sage Strange advisor Wong in DOCTOR STRANGE and, recently, @shangchi! https://t.co/BJF0dMQIsy'	[]
493	1461469707429687300	b'ShangChi was really good. 8.5/10 Def recommend.'	[]
494	1461469587959074830	b'RT @bugs314: @BugsBunny314 @UniversalPics @mgmstudios @007 @Beyonce @ASP @fp_coalition @ASPCA @nokidhungry @GirlUp @girleffect @girlsallian\\u2026'	[]
495	1461465254081277952	"b""@someduudee Tell me what u think about Shangchi and Katy's relationship?"""	[]
496	1461464495562235904	b'\\u201cactor from liverpool\\u201d jeeeeeezzzzz https://t.co/PLz2q2GIeR'	[]
497	1461463610002391040	b'NEWEST AVENGER\\U0001f62d\\U0001f62d\\U0001f62d\\U0001f62d\\U0001f62d\\U0001f62d\\u2764\\ufe0f\\u2764\\ufe0f\\u2764\\ufe0f\\u2764\\ufe0f\\u2764\\ufe0f\\u2764\\ufe0f\\u2764\\ufe0f\\u2764\\ufe0f\\u2764\\ufe0f\\u2764\\ufe0f\\u2764\\ufe0f\\U0001f409\\U0001f409\\U0001f409\\U0001f432\\U0001f432\\U0001f432\\U0001f432\\U0001f432\\U0001f409\\U0001f409\\U0001f409 https://t.co/e9MJJPmJI3'	[]
498	1461460974704242690	b'@alac27 @shangchi @awkwafina @SimuLiu Such a great movie huh!?!?\\n\\nAlso: I got your card. So beautiful. Thank you as always &lt;3'	[]
499	1461458664229855232	"b""@shangchi Can't wait to watch it this weekend on Disney+"""	[]
500	1461457528701677568	b'I think @shangchi is probably my favorite movie ever. \\U0001f929 I have literally cried at how good this thing is! \\U0001f51f\\U0001f51f\\U0001f51f\\U0001f51f'	[]
501	1461455752627769347	b'@TylerVanity_ @shangchi For sure! And legit one of the best MCU films I\\u2019ve ever seen'	[]
502	1461454854363045892	b'@shangchi Overlay a shiny graphic on an otherwise medieval production and drooling idiots will sit in front of their tv staring at the shiny thing for hours.'	[]
503	1461453843464695808	b'@ThatKevinSmith @marcbernardin @Ghostbusters @SpiderManMovie @shangchi @TheEternals @YouTube @DarkNateReturns I feel like if Eternals cut out present day Deviants and Ikaris was the only antagonist we would have saved time and explored more of the characters. They were pretty to look at, but unnecessary (which I guess is a common comment on the movie)'	[]
504	1461452857744379904	b'not me watching @shangchi and crying \\u2018cause the dad died\\U0001f62d'	[]
505	1461452708196626437	"b""@copendope2 @ScarlxWitch @wakeupsaint @DiscussingFilm Yes \\nEternals was saved by  GoldenGlobe Winner AngelinaJolie and GoldenGlobe Winner RichardMadden \\nOther than that and the fights \\nEternals was mid\\n\\nShangChi atleast had a cool villian and an impressive fight scene \\nMid story that's overrated because it's an Asian POC led film."""	[]
506	1461452361059254274	b'@IntegralIntegr3 @Marvel @shangchi No, men and women had equal parts.'	[]
507	1461452122046750733	"b""@MancandyCine @Marvel @shangchi No, she's amazing! I love her comic delivery !"""	[]
508	1461451716298256387	b'To watch Soho tonight or to wait = very tough one @anyataylorjoy = need run back @shangchi God bless @SimuLiu'	[]
509	1461451624891797508	b'literally said shangchi instead of shanghai today is not my day'	[]
510	1461448236326129665	b'@RealKhalilU @shangchi Slight flex lol \\U0001f525'	[]
511	1461447731403051009	b'RT @rejectedjokes: Feel betrayed that none of my friends told me how incredible @shangchi &amp; the Legend of the Ten Rings is. Movie was hilar\\u2026'	[]
512	1461444485104209934	"b""RT @starktrbl: shangchi got thrown into a lake by his father and opened his eyes to see a massive dragon looking at him i'm impressed he di\\u2026"""	[]
513	1461442909300043777	b'Thank you @shangchi for reintroducing me to Hotel California, adding this classic to my travel playlist \\U0001f601\\U0001f601'	[]
514	1461441375627407360	b'@_gbalaji @DisneyPlusHS content aspect ratio ellam imax dhan\\nIronman\\nshangchi\\nguardians of galaxy'	[]
515	1461441366458871814	b'@RealKhalilU @shangchi U one of the bougiest black man I know lol\\U0001f602, u just be treating urself huh'	[]
516	1461439875081805826	b'RT @chanyasulkit: \\u201cYou are a product of all who came before you. The legacy of your family.\\u201d - @ShangChi\\n I remain forever thankful to @BU_\\u2026'	[]
517	1461438214053400576	b'@Laydee_Jay @shangchi Top 3 fight sequences in the MCU no discussion \\U0001f525'	[]
518	1461437098859409418	b'@RealKhalilU @shangchi I miss seeing your dog hope he his good ??\\U0001f914\\U0001f914'	[]
519	1461436578635468805	"b""@blitzkriegbauer Snacks, two duvet's, and Nordic Noir  or @EndeavourTV on a loop. \\n\\nAlthough last night I watched @shangchi. \\U0001f60d"""	[]
