id	created_at	text	lang	hashtags
1461472234015543309	2021-11-18T23:11:48.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461472205624295424	2021-11-18T23:11:41.000Z	b'RT @__Kermz: ShangChi was really good. 8.5/10 Def recommend.'	en	[]
1461472136250281987	2021-11-18T23:11:24.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461471850274476036	2021-11-18T23:10:16.000Z	b'RT @lemaristk: #ShangChi: he is the moment https://t.co/YTv8GEg7Ds'	en	['ShangChi']
1461471671412396040	2021-11-18T23:09:33.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461471610641207300	2021-11-18T23:09:19.000Z	b'\\u0634\\u0647\\u0631\\u062a \\u0645\\u0627 \\u0627\\u0639\\u062a\\u0628\\u0627\\u0631 \\u0645\\u0627\\u0633\\u062a \\u0628\\u0647\\u062a\\u0631\\u06cc\\u0646 \\u0628\\u0631\\u0627\\u06cc \\u0628\\u0627\\u0632\\u0627\\u0631\\u06cc\\u0627\\u0628\\u06cc \\u0634\\u0645\\u0627\\U0001f525MXS#\\U0001f525\\n$mxs #bitcoin\\U0001f525 #money #Ethereum \\U0001f525#crypto \\U0001f525#BNB #marketing\\U0001f525\\n\\nhttps://t.co/KrqreOT8yg\\U0001f525\\U0001f525\\n@WolfofCryptoBLV @kissaki_samurai \\n@C_Shangchi \\n@davidgokhshtein https://t.co/ygJxobqcGo'	fa	['bitcoin', 'money', 'Ethereum', 'crypto', 'BNB', 'marketing']
1461471528818601984	2021-11-18T23:08:59.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461471506140221440	2021-11-18T23:08:54.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461471468366311425	2021-11-18T23:08:45.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461471456416579586	2021-11-18T23:08:42.000Z	b'RT @gifshangchi: The Battle of Ta-Lo #ShangChi https://t.co/3OI8yCKxgc'	en	['ShangChi']
1461471453912702987	2021-11-18T23:08:42.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461471444634779649	2021-11-18T23:08:39.000Z	"b""RT @gifshangchi: She's the moment #Xialing #ShangChi https://t.co/AfMN4Bmlse"""	en	['Xialing', 'ShangChi']
1461471371452637186	2021-11-18T23:08:22.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461471363751825410	2021-11-18T23:08:20.000Z	b'RT @gifshangchi: An iconic duo #ShangChi https://t.co/PKlzcKGmFv'	en	['ShangChi']
1461471152111456257	2021-11-18T23:07:30.000Z	b'RT @gifshangchi: #ShangChi\\nTrevor and Morris\\u2728 https://t.co/V13WqLhamK'	en	['ShangChi']
1461471100504883201	2021-11-18T23:07:17.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461471005004685326	2021-11-18T23:06:55.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461470874121355266	2021-11-18T23:06:23.000Z	"b""RT @inhyuklee: MARVEL'S VOICES: IDENTITY #1: ASIAN AMERICAN AND PACIFIC ISLANDER HERITAGE VARIANT COVER \\nI drew a total of 9 covers, the se\\u2026"""	en	[]
1461470820312793091	2021-11-18T23:06:11.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461470807029256193	2021-11-18T23:06:07.000Z	"b""RT @Avengers: Ready for more Marvel Studios' @ShangChi and The Legend of The Ten Rings? Get 11-Deleted Scenes, Bonus Features, a Gag Reel,\\u2026"""	en	[]
1461470737772924930	2021-11-18T23:05:51.000Z	b'RT @jess_masterss: Not me watching #shangchi for like the 7th time since it was released last Friday on Disney \\U0001f605'	en	['shangchi']
1461470676435361793	2021-11-18T23:05:36.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461470501541449734	2021-11-18T23:04:55.000Z	b'RT @ShangChiBR: Simu Liu e Tony Leung nos bastidores de #ShangChi.\\n\\n\\U0001f4f8 Tony Leung via Instagram https://t.co/SOMsAL0kYA'	pt	['ShangChi']
1461470441525202946	2021-11-18T23:04:40.000Z	b'@bugs314 @UniversalPics @mgmstudios @007 @Beyonce @ASP @fp_coalition @ASPCA @nokidhungry @GirlUp @girleffect @girlsalliance @WhenWeAllVote @TrevorProject @Florence_Pugh @WWF @NFB_voice @charitywater @LilNasX @ColumbiaRecords @LGBTfdn @LALGBTCenter @LGBTCenterNYC @LGBTHM @lgbtqnation @BritLGBTAwards @billieeilish @shangchi @Disney @Marvel @Kevfeige @Adele @sonymusic @awkwafina @MKMovie @MortalKombat @SimuLiu @gipsykings @elektrarecords @RedCross @ObamaFoundation @LJFamFoundation @Refugees ...and @big9nasty who has the best line...'	en	[]
1461470365352353802	2021-11-18T23:04:22.000Z	b'RT @DavidOpie: This #ShangChi\\xa0 fight scene is far sexier than the actual sex scene in #Eternals \\n https://t.co/6wTpSuv07m'	en	['ShangChi', 'Eternals']
1461470272045916164	2021-11-18T23:04:00.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461470130525900801	2021-11-18T23:03:26.000Z	b'RT @DavidOpie: This #ShangChi\\xa0 fight scene is far sexier than the actual sex scene in #Eternals \\n https://t.co/6wTpSuv07m'	en	['ShangChi', 'Eternals']
1461470106148552710	2021-11-18T23:03:20.000Z	"b""RT @ironfamiIy: #shangchi spoilers /\\n\\ntony stark you'll always be famous https://t.co/LKOnXzZUBJ"""	en	['shangchi']
1461470051236663297	2021-11-18T23:03:07.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461469989005791235	2021-11-18T23:02:52.000Z	b'RT @LoLoVonZ: #ShangChi\\n\\nAll I could think of in that last battle https://t.co/421o8gQDgH'	en	['ShangChi']
1461469958240718853	2021-11-18T23:02:45.000Z	b'RT @CosplayCentral: These 20 #ShangChi cosplayers explain why the character and movie means so much to them. We think @SimuLiu would be pro\\u2026'	en	['ShangChi']
1461469935125860363	2021-11-18T23:02:39.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461469913965641730	2021-11-18T23:02:34.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461469884831911942	2021-11-18T23:02:27.000Z	b'RT @quadmcomics: THIS WEEK ON THE SHOW: #henryruggsIII discussion, #MCU has jumped the shark, &amp; Name That Backwards Tune.  The fun starts a\\u2026'	en	['henryruggsIII', 'MCU']
1461469838132584455	2021-11-18T23:02:16.000Z	b'RT @quadmcomics: THIS WEEK ON THE SHOW: #henryruggsIII discussion, #MCU has jumped the shark, &amp; Name That Backwards Tune.  The fun starts a\\u2026'	en	['henryruggsIII', 'MCU']
1461469788178366468	2021-11-18T23:02:04.000Z	b'RT @dorksofprey: ONE OF THE COOLEST MARVEL SCENES, IT WAS INSANE #SHANGCHI https://t.co/Pmc50Dn1s2'	en	['SHANGCHI']
1461469770872541186	2021-11-18T23:02:00.000Z	b'HAPPY BIRTHDAY DOCTOR STRANGE\\nSometimes those closest to the birthday celebrant know best what the perfect gift is \\u2026 in this case, for those in Los Angeles, @comicconla will be hosting @wongrel who portrays sage Strange advisor Wong in DOCTOR STRANGE and, recently, @shangchi! https://t.co/BJF0dMQIsy'	en	[]
1461469712886468613	2021-11-18T23:01:47.000Z	b'RT @starktrbl: THE EMOTION AND COLOR CONTRAST?? #ShangChi https://t.co/s1BomxMAFP'	en	['ShangChi']
1461469707429687300	2021-11-18T23:01:45.000Z	b'ShangChi was really good. 8.5/10 Def recommend.'	en	[]
1461469634830290945	2021-11-18T23:01:28.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461469587959074830	2021-11-18T23:01:17.000Z	b'RT @bugs314: @BugsBunny314 @UniversalPics @mgmstudios @007 @Beyonce @ASP @fp_coalition @ASPCA @nokidhungry @GirlUp @girleffect @girlsallian\\u2026'	en	[]
1461469572759015431	2021-11-18T23:01:13.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461469490710040581	2021-11-18T23:00:54.000Z	b'RT @bugs314: @BugsBunny314 @UniversalPics @mgmstudios @007 @Beyonce @ASP @fp_coalition @ASPCA @nokidhungry @GirlUp @girleffect @girlsallian\\u2026'	en	[]
1461469454253047820	2021-11-18T23:00:45.000Z	b'RT @bugs314: @BugsBunny314 @UniversalPics @mgmstudios @007 @Beyonce @ASP @fp_coalition @ASPCA @nokidhungry @GirlUp @girleffect @girlsallian\\u2026'	en	[]
1461469412045770765	2021-11-18T23:00:35.000Z	b'RT @bugs314: @BugsBunny314 @UniversalPics @mgmstudios @007 @Beyonce @ASP @fp_coalition @ASPCA @nokidhungry @GirlUp @girleffect @girlsallian\\u2026'	en	[]
1461469366575255556	2021-11-18T23:00:24.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461469310698799106	2021-11-18T23:00:11.000Z	b'Fantastic breakdown of the bus scene from #ShangChi https://t.co/Jy9g5JUoJU'	en	['ShangChi']
1461469288632565765	2021-11-18T23:00:05.000Z	b'Death Dealer vs Ying Nan\\n\\n#shangchi #MCU #Marvel #duelmarvel'	en	['shangchi', 'MCU', 'Marvel', 'duelmarvel']
1461469285679775749	2021-11-18T23:00:05.000Z	b'Death Dealer vs Ying Nan\\n\\nDuel entre le guerrier des Dix Anneaux et la gardienne de Ta Lo\\n\\n#shangchi #MCU #Marvel #duelmarvel\\n\\n\\u2b07\\ufe0f\\u2b07\\ufe0f\\u2b07\\ufe0f VOTE \\u2b07\\ufe0f\\u2b07\\ufe0f\\u2b07\\ufe0f https://t.co/5iMUsgshAX'	fr	['shangchi', 'MCU', 'Marvel', 'duelmarvel']
1461469055534055425	2021-11-18T22:59:10.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461468918569222146	2021-11-18T22:58:37.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461468829775581190	2021-11-18T22:58:16.000Z	b'RT @roslyntalusan: In my latest, I spoke to Dave Callaham about how #ShangChi challenges gendered stereotypes of Asian women.\\n\\nRead my love\\u2026'	en	['ShangChi']
1461468736108572676	2021-11-18T22:57:54.000Z	b'RT @lemaristk: #ShangChi: he is the moment https://t.co/YTv8GEg7Ds'	en	['ShangChi']
1461468675219894273	2021-11-18T22:57:39.000Z	b'RT @ShangChiBR: APENAS ELA! #ShangChi https://t.co/X0rwL13U56'	pt	['ShangChi']
1461468632316215296	2021-11-18T22:57:29.000Z	b'RT @SimuLiu: When your deodorant holder is also your roomie, sidekick, bff AND life coach??\\n\\nCatch Marvel Studios\\u2019 @ShangChi and The Legend\\u2026'	en	[]
1461468414128508930	2021-11-18T22:56:37.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461468264379334669	2021-11-18T22:56:01.000Z	b'RT @ottoshi: \\u0e2d\\u0e37\\u0e49\\u0e2d\\u0e2b\\u0e37\\u0e2d!!! \\u0e43\\u0e04\\u0e23\\u0e27\\u0e48\\u0e32\\u0e2b\\u0e19\\u0e31\\u0e07\\u0e44\\u0e21\\u0e48\\u0e2a\\u0e19\\u0e38\\u0e01 \\u0e2b\\u0e19\\u0e31\\u0e07\\u0e44\\u0e21\\u0e48\\u0e14\\u0e35 #\\u0e40\\u0e16\\u0e35\\u0e22\\u0e07\\u0e40\\u0e2d\\u0e47\\u0e19\\u0e1b\\u0e39\\u0e14  #ShangChi https://t.co/HIew5tF8IH'	th	['เถียงเอ็นปูด', 'ShangChi']
1461468207282364422	2021-11-18T22:55:48.000Z	b'RT @ShangChiBR: \\U0001f620\\U0001f619 #ShangChi https://t.co/yh1r3K3LPk'	und	['ShangChi']
1461468196364595204	2021-11-18T22:55:45.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461468129431900168	2021-11-18T22:55:29.000Z	b'RT @roslyntalusan: In my latest, I spoke to Dave Callaham about how #ShangChi challenges gendered stereotypes of Asian women.\\n\\nRead my love\\u2026'	en	['ShangChi']
1461468067276501006	2021-11-18T22:55:14.000Z	b'#DeadorAlive #DeadorAlive5 #DOA5LR #SpiderMan #ShangChi #Marvel #TeamNinja #KoeiTecmo @DOATEC_OFFICIAL @deathofaninja @FreeStepDodge @TeamNINJAStudio @KoeiTecmoUS @Marvel https://t.co/VuWl2UxAZQ'	und	['DeadorAlive', 'DeadorAlive5', 'DOA5LR', 'SpiderMan', 'ShangChi', 'Marvel', 'TeamNinja', 'KoeiTecmo']
1461468061085716489	2021-11-18T22:55:13.000Z	b'Spider-Man and Shang-Chi tagging along together!! \\U0001f577\\u270a\\n\\n#DeadorAlive #DeadorAlive5 #DOA5LR #SpiderMan #ShangChi #Marvel #TeamNinja #KoeiTecmo @DOATEC_OFFICIAL @deathofaninja @FreeStepDodge @TeamNINJAStudio @KoeiTecmoUS @Marvel https://t.co/tkd2YcjSP3'	en	['DeadorAlive', 'DeadorAlive5', 'DOA5LR', 'SpiderMan', 'ShangChi', 'Marvel', 'TeamNinja', 'KoeiTecmo']
1461467953648574481	2021-11-18T22:54:47.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461467796919898114	2021-11-18T22:54:10.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461467522545373190	2021-11-18T22:53:04.000Z	b'RT @DUNKllIRK: #shangchi THE PRETTIEST FAMILY IN THE MCU https://t.co/GKffO0Yhji'	en	['shangchi']
1461467426248433665	2021-11-18T22:52:41.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461467259470327809	2021-11-18T22:52:02.000Z	b'@adidas @adidasoriginals @adidasUK @adidasUS still waiting for the opportunity to buy this jacket\\u2026. #shangchi #DisneyPlus #adidasOriginals #takemymoney \\U0001f1ec\\U0001f1e7 https://t.co/EAxyHMtHjy'	en	['shangchi', 'DisneyPlus', 'adidasOriginals', 'takemymoney']
1461467178889203712	2021-11-18T22:51:42.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461467160258265094	2021-11-18T22:51:38.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461467114460655624	2021-11-18T22:51:27.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461467075117936641	2021-11-18T22:51:18.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461466934680211462	2021-11-18T22:50:44.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461466759689650176	2021-11-18T22:50:02.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461466724570701826	2021-11-18T22:49:54.000Z	b'o que eu fico mais puta \\xe9 q eu pedi milhares de vezes pra n\\xe3o me falar nada sobre nenhum dos filmes q t\\xe1 lan\\xe7ando. shangchi, venom, the eternals, spider man... eu t\\xf4 fazendo malabarismo nas minhas redes sociais e tava dando tudo certo. A\\xcd VEM ESSE FUDIDO E ME FALA UMA MERDA DESSA'	pt	[]
1461466692375040000	2021-11-18T22:49:46.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461466584908664833	2021-11-18T22:49:21.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461466510694793216	2021-11-18T22:49:03.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461466476888657924	2021-11-18T22:48:55.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461466387298328580	2021-11-18T22:48:34.000Z	b'Finally managed to watch Shang-Chi and i absolutely loved it! From the fighting styles to the culture it was entirely my cup of tea, need more Shang Chi pronto!!\\U0001f60d\\U0001f60d #ShangChi https://t.co/b3FW0AWXMQ'	en	['ShangChi']
1461466366066794504	2021-11-18T22:48:29.000Z	b'RT @ShangCh15833687: Tony Leung acts with his eyes.\\n#TonyLeung #Wenwu\\n#ShangChi And The Legend Of #TheTenRings https://t.co/U5BLhPyJIZ'	en	['TonyLeung', 'Wenwu', 'ShangChi', 'TheTenRings']
1461466351285927940	2021-11-18T22:48:25.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461466221103124486	2021-11-18T22:47:54.000Z	b'RT @shangchithink: Simu Liu in Marvel Studios: Assembled: The Making of Shang-Chi and The Legend of the Ten Rings. #ShangChi https://t.co/u\\u2026'	en	['ShangChi']
1461466149334368262	2021-11-18T22:47:37.000Z	b'RT @MVDeepQuotes: \\u0e09\\u0e32\\u0e01\\u0e2a\\u0e30\\u0e40\\u0e17\\u0e37\\u0e2d\\u0e19\\u0e43\\u0e08\\u0e43\\u0e19 #Shangchi \\u0e40\\u0e14\\u0e47\\u0e01\\u0e1b\\u0e35 4 \\u0e41\\u0e25\\u0e30\\u0e1b\\u0e23\\u0e34\\u0e0d\\u0e0d\\u0e32\\u0e42\\u0e17\\u0e17\\u0e38\\u0e01\\u0e04\\u0e19\\u0e08\\u0e30\\u0e15\\u0e49\\u0e2d\\u0e07\\u0e01\\u0e23\\u0e35\\u0e14\\u0e23\\u0e49\\u0e2d\\u0e07 https://t.co/xZuqAHOe4T'	th	['Shangchi']
1461466019239579649	2021-11-18T22:47:06.000Z	b'RT @MicrosoftStore: We asked @SimuLiu about his favorite @Xbox games \\U0001f440 #ShangChi https://t.co/kTrYj6x4Bi'	en	['ShangChi']
1461465547409969152	2021-11-18T22:45:13.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461465323912110082	2021-11-18T22:44:20.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461465287367163904	2021-11-18T22:44:11.000Z	"b""RT @KQED: Have you seen #ShangChi's Muni bus fight scene? \\U0001f68e \\n\\nLearn about the real-life Chinese American superheroes who fought for the tra\\u2026"""	en	['ShangChi']
1461465254081277952	2021-11-18T22:44:03.000Z	"b""@someduudee Tell me what u think about Shangchi and Katy's relationship?"""	en	[]
1461465204097634308	2021-11-18T22:43:52.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461465119947436033	2021-11-18T22:43:31.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461465051433291778	2021-11-18T22:43:15.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461464975088787470	2021-11-18T22:42:57.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461464952753979395	2021-11-18T22:42:52.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461464774332588038	2021-11-18T22:42:09.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461464678803152902	2021-11-18T22:41:46.000Z	"b'Educating the future generations with @SimuLiu ""holy s***"" \\U0001f649#shangchi https://t.co/0vtxxpfQby'"	en	['shangchi']
1461464663548301313	2021-11-18T22:41:43.000Z	b'RT @MarvelStudios: The wait is over! Marvel Studios\\u2019 #ShangChi and The Legend of The Ten Rings is now streaming on @DisneyPlus! \\U0001f64c #DisneyPl\\u2026'	en	['ShangChi']
1461464605704687617	2021-11-18T22:41:29.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461464495562235904	2021-11-18T22:41:03.000Z	b'\\u201cactor from liverpool\\u201d jeeeeeezzzzz https://t.co/PLz2q2GIeR'	en	[]
1461464494446505985	2021-11-18T22:41:02.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461464491799953412	2021-11-18T22:41:02.000Z	b'My favorite moment from #ShangChi https://t.co/WluM7tRBlN'	en	['ShangChi']
1461464323549761542	2021-11-18T22:40:22.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461464276724502528	2021-11-18T22:40:10.000Z	"b""RT @shangchi: Assemble! The perfect family movie night is here. Marvel Studios' Shang-Chi and The Legend of The Ten Rings is now on Digital\\u2026"""	en	[]
1461464089197219844	2021-11-18T22:39:26.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461464087649558529	2021-11-18T22:39:25.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461464053067485187	2021-11-18T22:39:17.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461463949698691074	2021-11-18T22:38:52.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461463914466537474	2021-11-18T22:38:44.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461463890282250242	2021-11-18T22:38:38.000Z	b'Kepikiran nih desa ibunya shangchi beneran ada gitu, pgen join open tripnya, lucu banget \\U0001f62b'	in	[]
1461463743540436995	2021-11-18T22:38:03.000Z	b'RT @AllAboutTVSeri1: #Spotify down? No problem, go to #ShangChi on #DisneyPlus https://t.co/p05XfKXCSS'	en	['Spotify', 'ShangChi', 'DisneyPlus']
1461463711592456198	2021-11-18T22:37:56.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461463679321489412	2021-11-18T22:37:48.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461463677975023624	2021-11-18T22:37:48.000Z	b'RT @SimuLiu: OK @Marvel, are we gonna talk or what #ShangChi'	en	['ShangChi']
1461463673860468736	2021-11-18T22:37:47.000Z	b'Watching #Shangchi And The Legend of The 10 Rings, and man this movie is fucking beautiful.'	en	['Shangchi']
1461463610002391040	2021-11-18T22:37:31.000Z	b'NEWEST AVENGER\\U0001f62d\\U0001f62d\\U0001f62d\\U0001f62d\\U0001f62d\\U0001f62d\\u2764\\ufe0f\\u2764\\ufe0f\\u2764\\ufe0f\\u2764\\ufe0f\\u2764\\ufe0f\\u2764\\ufe0f\\u2764\\ufe0f\\u2764\\ufe0f\\u2764\\ufe0f\\u2764\\ufe0f\\u2764\\ufe0f\\U0001f409\\U0001f409\\U0001f409\\U0001f432\\U0001f432\\U0001f432\\U0001f432\\U0001f432\\U0001f409\\U0001f409\\U0001f409 https://t.co/e9MJJPmJI3'	en	[]
1461463562732257282	2021-11-18T22:37:20.000Z	b'RT @nat_ong: Shang-Chi can move tf over he can be MY daddy. (\\u25b0\\u02d8\\u25e1\\u02d8\\u25b0)\\n.\\n#shangchi #shangchiandthelegendofthetenrings #shangchifanart #wenwu #\\u2026'	en	['shangchi', 'shangchiandthelegendofthetenrings', 'shangchifanart', 'wenwu']
1461463478741438466	2021-11-18T22:37:00.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461463470423953410	2021-11-18T22:36:58.000Z	b'RT @100soft: \\U0001f6a8 #ShangChi is out now! \\U0001f6a8 Use the new stickers on Instagram Stories, just search ShangChi https://t.co/lCIf8gct8H'	en	['ShangChi']
1461463359602184192	2021-11-18T22:36:32.000Z	b'RT @ShangChiBR: APENAS ELA! #ShangChi https://t.co/X0rwL13U56'	pt	['ShangChi']
1461463268732686339	2021-11-18T22:36:10.000Z	b'#ShangChi is definitely one of the better marvel films, loved all the chinese cultural stuff and just fell in love with how their fighting style was so angelic and fluid, beautiful to watch'	en	['ShangChi']
1461463237988425733	2021-11-18T22:36:03.000Z	b'Could someone please make me a poster of Trevor Slattery in the style of the \\u2018Hope\\u2019 poster from reality and #IronMan 2, but instead it just says ACTOR\\n\\n#shangchi'	en	['IronMan', 'shangchi']
1461463094538944512	2021-11-18T22:35:29.000Z	"b'RT @tanstark: the ""i can fix him"" look\\n\\n#shangchi #wenwu https://t.co/RbcQMhx7GQ'"	en	['shangchi', 'wenwu']
1461463088788430850	2021-11-18T22:35:27.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461463081570160649	2021-11-18T22:35:25.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461463058086346754	2021-11-18T22:35:20.000Z	b'RT @ShangChiNews: Simu Liu and Tony Leung behind the scenes of #ShangChi https://t.co/1TQPby7sge'	en	['ShangChi']
1461462747816894474	2021-11-18T22:34:06.000Z	"b""RT @Marvel: Assemble! The perfect family movie night is here. Marvel Studios' @ShangChi and The Legend of The Ten Rings is now on Digital,\\u2026"""	en	[]
